"booking_id","schedule_id","origin","destination","travel_date","season","is_holiday","bus_type","distance_km","days_in_advance","booking_channel","seat_class","passenger_type","fare_paid_inr","cancellation","refund_inr","net_revenue_inr"
"BK02608","SCH0170","CHENNAI KILAMBAKKAM KCBT","COIMBATORE",2025-02-07,"Winter",FALSE,"Volvo AC Seater",497,20,"Online","Sleeper","Senior",595,FALSE,0,595
"BK02609","SCH0054","NAGERCOIL","TIRUNELVELI",2024-10-11,"Festive",FALSE,"Volvo AC Semi-Sleeper",84,12,"Phone","Seater","Adult",145,FALSE,0,145
"BK02610","SCH0178","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2025-02-15,"Winter",FALSE,"Volvo AC Seater",631,6,"Agent","Sleeper","Adult",1075,FALSE,0,1075
"BK02611","SCH0389","CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",2024-11-12,"Festive",FALSE,"Volvo AC Sleeper",680,12,"Online","Sleeper","Adult",1095,FALSE,0,1095
"BK02612","SCH0209","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2024-09-23,"Normal",FALSE,"Volvo AC Semi-Sleeper",631,13,"Phone","Semi-Sleeper","Adult",975,FALSE,0,975
"BK02613","SCH0163","NAGERCOIL","MADURAI",2024-10-16,"Festive",FALSE,"Volvo AC Sleeper",241,8,"Online","Semi-Sleeper","Adult",385,FALSE,0,385
"BK02614","SCH0408","NAGERCOIL","MADURAI",2024-09-10,"Normal",FALSE,"Volvo AC Semi-Sleeper",241,5,"Phone","Sleeper","Senior",405,FALSE,0,405
"BK02615","SCH0284","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2024-10-01,"Festive",FALSE,"Volvo AC Semi-Sleeper",631,22,"Online","Semi-Sleeper","Adult",910,FALSE,0,910
"BK02616","SCH0317","TIRUCHENDUR","TRICHY",2025-02-15,"Winter",FALSE,"Volvo AC Sleeper",327,2,"Phone","Seater","Adult",615,FALSE,0,615
"BK02617","SCH0060","NAGERCOIL","MADURAI",2024-12-03,"Winter",FALSE,"Volvo AC Semi-Sleeper",241,20,"Online","Sleeper","Student",310,FALSE,0,310
"BK02618","SCH0161","CHENNAI KILAMBAKKAM KCBT","SALEM",2024-12-30,"Winter",FALSE,"Volvo AC Sleeper",337,1,"Phone","Sleeper","Adult",700,FALSE,0,700
"BK02619","SCH0332","MADURAI","TRICHY",2024-09-11,"Normal",FALSE,"Volvo AC Seater",135,30,"Online","Sleeper","Adult",200,FALSE,0,200
"BK02620","SCH0016","NAGERCOIL","MADURAI",2024-12-08,"Winter",FALSE,"Volvo AC Semi-Sleeper",241,10,"Counter","Semi-Sleeper","Student",340,FALSE,0,340
"BK02621","SCH0121","COIMBATORE","SALEM",2025-02-02,"Winter",FALSE,"Volvo AC Sleeper",165,1,"Agent","Sleeper","Adult",410,TRUE,308,102
"BK02622","SCH0248","TIRUCHENDUR","TRICHY",2025-02-23,"Winter",FALSE,"Volvo AC Seater",327,28,"Online","Semi-Sleeper","Adult",490,FALSE,0,490
"BK02623","SCH0308","TIRUCHENDUR","MADURAI",2025-02-22,"Winter",FALSE,"Volvo AC Sleeper",195,4,"Online","Semi-Sleeper","Child",170,FALSE,0,170
"BK02624","SCH0484","NAGERCOIL","TIRUNELVELI",2024-12-24,"Winter",FALSE,"Volvo AC Semi-Sleeper",84,8,"Phone","Sleeper","Adult",140,FALSE,0,140
"BK02625","SCH0245","COIMBATORE","SALEM",2025-02-06,"Winter",FALSE,"Volvo AC Semi-Sleeper",165,1,"Online","Seater","Adult",440,FALSE,0,440
"BK02626","SCH0482","THANJAVUR","TRICHY",2024-12-26,"Winter",FALSE,"Volvo AC Sleeper",77,15,"Phone","Sleeper","Adult",110,FALSE,0,110
"BK02627","SCH0338","TIRUNELVELI","TRICHY",2024-10-01,"Festive",FALSE,"Volvo AC Sleeper",315,7,"Online","Semi-Sleeper","Adult",515,FALSE,0,515
"BK02628","SCH0208","NAGERCOIL","MADURAI",2024-12-10,"Winter",FALSE,"Volvo AC Sleeper",241,30,"Counter","Semi-Sleeper","Child",185,FALSE,0,185
"BK02629","SCH0268","TIRUCHENDUR","TRICHY",2025-02-17,"Winter",FALSE,"Volvo AC Seater",327,14,"Agent","Sleeper","Adult",485,FALSE,0,485
"BK02630","SCH0444","TIRUNELVELI","MADURAI",2025-02-21,"Winter",FALSE,"Volvo AC Sleeper",175,2,"Phone","Seater","Adult",310,FALSE,0,310
"BK02631","SCH0190","COIMBATORE","SALEM",2024-10-03,"Festive",FALSE,"Volvo AC Sleeper",165,8,"Phone","Sleeper","Adult",285,FALSE,0,285
"BK02632","SCH0135","TIRUPPUR","SALEM",2025-01-15,"Winter",TRUE,"Volvo AC Sleeper",132,20,"Counter","Sleeper","Adult",180,FALSE,0,180
"BK02633","SCH0319","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2024-12-05,"Winter",FALSE,"Volvo AC Semi-Sleeper",480,0,"Online","Semi-Sleeper","Senior",925,FALSE,0,925
"BK02634","SCH0079","THANJAVUR","TRICHY",2024-10-05,"Festive",FALSE,"Volvo AC Sleeper",77,29,"Online","Sleeper","Adult",105,FALSE,0,105
"BK02635","SCH0113","TIRUCHENDUR","TRICHY",2024-12-22,"Winter",FALSE,"Volvo AC Semi-Sleeper",327,11,"Online","Semi-Sleeper","Senior",470,FALSE,0,470
"BK02636","SCH0139","CHENNAI KILAMBAKKAM KCBT","MADURAI",2024-12-20,"Winter",FALSE,"Volvo AC Seater",463,15,"Online","Sleeper","Adult",645,TRUE,484,161
"BK02637","SCH0323","THANJAVUR","TRICHY",2025-01-26,"Winter",TRUE,"Volvo AC Sleeper",77,7,"Online","Semi-Sleeper","Adult",130,TRUE,98,32
"BK02638","SCH0248","TIRUCHENDUR","TRICHY",2025-02-23,"Winter",FALSE,"Volvo AC Seater",327,11,"Online","Semi-Sleeper","Student",430,FALSE,0,430
"BK02639","SCH0242","TIRUCHENDUR","TRICHY",2024-10-15,"Festive",FALSE,"Volvo AC Sleeper",327,4,"Online","Semi-Sleeper","Student",470,FALSE,0,470
"BK02640","SCH0075","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2024-09-22,"Normal",FALSE,"Volvo AC Semi-Sleeper",630,16,"Counter","Sleeper","Adult",895,FALSE,0,895
"BK02641","SCH0028","CHENNAI KILAMBAKKAM KCBT","THANJAVUR",2024-11-15,"Festive",TRUE,"Volvo AC Sleeper",347,4,"Counter","Semi-Sleeper","Adult",545,FALSE,0,545
"BK02642","SCH0179","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2024-09-10,"Normal",FALSE,"Volvo AC Sleeper",480,21,"Online","Semi-Sleeper","Student",520,FALSE,0,520
"BK02643","SCH0005","THANJAVUR","TRICHY",2024-10-20,"Festive",FALSE,"Volvo AC Sleeper",77,4,"Online","Sleeper","Adult",125,FALSE,0,125
"BK02644","SCH0288","NAGERCOIL","TIRUNELVELI",2024-12-31,"Winter",FALSE,"Volvo AC Sleeper",84,12,"Counter","Semi-Sleeper","Adult",140,FALSE,0,140
"BK02645","SCH0145","NAGERCOIL","TRICHY",2024-09-16,"Normal",FALSE,"Volvo AC Sleeper",395,6,"Online","Sleeper","Adult",650,FALSE,0,650
"BK02646","SCH0100","CHENNAI KILAMBAKKAM KCBT","SALEM",2024-12-15,"Winter",FALSE,"Volvo AC Semi-Sleeper",337,21,"Counter","Semi-Sleeper","Student",390,FALSE,0,390
"BK02647","SCH0266","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2024-12-30,"Winter",FALSE,"Volvo AC Sleeper",630,1,"Online","Sleeper","Adult",1340,FALSE,0,1340
"BK02648","SCH0214","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2025-01-07,"Winter",FALSE,"Volvo AC Semi-Sleeper",630,16,"Counter","Sleeper","Senior",820,FALSE,0,820
"BK02649","SCH0270","CHENNAI KILAMBAKKAM KCBT","MADURAI",2025-02-13,"Winter",FALSE,"Volvo AC Sleeper",463,26,"Online","Semi-Sleeper","Adult",645,FALSE,0,645
"BK02650","SCH0324","TIRUNELVELI","TRICHY",2024-12-03,"Winter",FALSE,"Volvo AC Seater",315,0,"Online","Sleeper","Adult",710,FALSE,0,710
"BK02651","SCH0341","MADURAI","TRICHY",2024-09-22,"Normal",FALSE,"Volvo AC Seater",135,30,"Counter","Semi-Sleeper","Adult",195,FALSE,0,195
"BK02652","SCH0172","NAGERCOIL","TIRUNELVELI",2025-02-20,"Winter",FALSE,"Volvo AC Semi-Sleeper",84,10,"Phone","Sleeper","Adult",130,FALSE,0,130
"BK02653","SCH0431","NAGERCOIL","TRICHY",2024-10-18,"Festive",FALSE,"Volvo AC Semi-Sleeper",395,1,"Online","Seater","Adult",865,FALSE,0,865
"BK02654","SCH0274","NAGERCOIL","TRICHY",2024-10-06,"Festive",FALSE,"Volvo AC Seater",395,24,"Online","Seater","Adult",570,FALSE,0,570
"BK02655","SCH0165","CHENNAI KILAMBAKKAM KCBT","COIMBATORE",2024-12-18,"Winter",FALSE,"Volvo AC Sleeper",497,26,"Online","Seater","Senior",680,FALSE,0,680
"BK02656","SCH0277","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2024-11-06,"Festive",FALSE,"Volvo AC Sleeper",631,1,"Online","Semi-Sleeper","Adult",1370,FALSE,0,1370
"BK02657","SCH0289","CHENNAI KILAMBAKKAM KCBT","MADURAI",2025-02-19,"Winter",FALSE,"Volvo AC Seater",463,8,"Online","Seater","Adult",690,FALSE,0,690
"BK02658","SCH0459","CHENNAI KILAMBAKKAM KCBT","MADURAI",2025-02-15,"Winter",FALSE,"Volvo AC Sleeper",463,8,"Online","Semi-Sleeper","Adult",705,TRUE,529,176
"BK02659","SCH0215","MADURAI","TRICHY",2024-12-15,"Winter",FALSE,"Volvo AC Semi-Sleeper",135,9,"Agent","Semi-Sleeper","Adult",200,FALSE,0,200
"BK02660","SCH0336","NAGERCOIL","MADURAI",2025-01-25,"Winter",FALSE,"Volvo AC Seater",241,17,"Online","Semi-Sleeper","Adult",380,TRUE,285,95
"BK02661","SCH0124","CHENNAI KILAMBAKKAM KCBT","TRICHY",2024-11-09,"Festive",FALSE,"Volvo AC Semi-Sleeper",336,9,"Online","Sleeper","Adult",495,FALSE,0,495
"BK02662","SCH0025","NAGERCOIL","MADURAI",2024-10-13,"Festive",FALSE,"Volvo AC Semi-Sleeper",241,27,"Online","Semi-Sleeper","Adult",350,FALSE,0,350
"BK02663","SCH0310","CHENNAI KILAMBAKKAM KCBT","MADURAI",2024-11-06,"Festive",FALSE,"Volvo AC Sleeper",463,16,"Counter","Semi-Sleeper","Adult",640,FALSE,0,640
"BK02664","SCH0391","NAGERCOIL","TIRUNELVELI",2024-12-28,"Winter",FALSE,"Volvo AC Seater",84,1,"Counter","Semi-Sleeper","Adult",190,FALSE,0,190
"BK02665","SCH0121","COIMBATORE","SALEM",2025-02-02,"Winter",FALSE,"Volvo AC Sleeper",165,9,"Counter","Semi-Sleeper","Adult",275,FALSE,0,275
"BK02666","SCH0276","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2024-11-26,"Festive",FALSE,"Volvo AC Seater",630,7,"Online","Sleeper","Adult",1060,FALSE,0,1060
"BK02667","SCH0476","NAGERCOIL","MADURAI",2024-10-19,"Festive",FALSE,"Volvo AC Semi-Sleeper",241,4,"Counter","Sleeper","Adult",440,FALSE,0,440
"BK02668","SCH0284","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2024-10-01,"Festive",FALSE,"Volvo AC Semi-Sleeper",631,18,"Online","Sleeper","Child",460,FALSE,0,460
"BK02669","SCH0164","CHENNAI KILAMBAKKAM KCBT","TRICHY",2024-11-24,"Festive",FALSE,"Volvo AC Seater",336,8,"Online","Semi-Sleeper","Adult",520,FALSE,0,520
"BK02670","SCH0439","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2024-10-27,"Festive",FALSE,"Volvo AC Sleeper",631,1,"Online","Sleeper","Student",1280,FALSE,0,1280
"BK02671","SCH0373","CHENNAI KILAMBAKKAM KCBT","TRICHY",2024-09-24,"Normal",FALSE,"Volvo AC Seater",336,28,"Counter","Sleeper","Adult",445,FALSE,0,445
"BK02672","SCH0315","TIRUNELVELI","TRICHY",2024-12-11,"Winter",FALSE,"Volvo AC Semi-Sleeper",315,21,"Counter","Semi-Sleeper","Adult",430,FALSE,0,430
"BK02673","SCH0496","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2024-11-03,"Festive",FALSE,"Volvo AC Semi-Sleeper",480,0,"Phone","Seater","Student",945,FALSE,0,945
"BK02674","SCH0426","CHENNAI KILAMBAKKAM KCBT","SALEM",2024-09-19,"Normal",FALSE,"Volvo AC Seater",337,3,"Online","Sleeper","Adult",595,FALSE,0,595
"BK02675","SCH0262","CHENNAI KILAMBAKKAM KCBT","MADURAI",2025-02-24,"Winter",FALSE,"Volvo AC Sleeper",463,1,"Agent","Sleeper","Adult",1010,FALSE,0,1010
"BK02676","SCH0407","NAGERCOIL","TRICHY",2024-10-18,"Festive",FALSE,"Volvo AC Semi-Sleeper",395,0,"Phone","Seater","Adult",870,FALSE,0,870
"BK02677","SCH0413","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2024-09-25,"Normal",FALSE,"Volvo AC Seater",630,2,"Online","Semi-Sleeper","Adult",1275,FALSE,0,1275
"BK02678","SCH0354","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2025-02-22,"Winter",FALSE,"Volvo AC Semi-Sleeper",480,23,"Counter","Semi-Sleeper","Adult",680,FALSE,0,680
"BK02679","SCH0210","CHENNAI KILAMBAKKAM KCBT","THANJAVUR",2024-09-14,"Normal",FALSE,"Volvo AC Sleeper",347,18,"Online","Sleeper","Senior",405,FALSE,0,405
"BK02680","SCH0329","NAGERCOIL","TRICHY",2024-11-21,"Festive",FALSE,"Volvo AC Semi-Sleeper",395,24,"Online","Semi-Sleeper","Child",290,FALSE,0,290
"BK02681","SCH0190","COIMBATORE","SALEM",2024-10-03,"Festive",FALSE,"Volvo AC Sleeper",165,10,"Counter","Sleeper","Adult",275,FALSE,0,275
"BK02682","SCH0367","NAGERCOIL","TIRUNELVELI",2024-11-14,"Festive",FALSE,"Volvo AC Seater",84,2,"Online","Sleeper","Adult",170,FALSE,0,170
"BK02683","SCH0493","TIRUNELVELI","MADURAI",2024-10-03,"Festive",FALSE,"Volvo AC Sleeper",175,5,"Online","Semi-Sleeper","Adult",300,FALSE,0,300
"BK02684","SCH0452","THANJAVUR","TRICHY",2024-11-26,"Festive",FALSE,"Volvo AC Sleeper",77,24,"Online","Sleeper","Adult",100,FALSE,0,100
"BK02685","SCH0330","TIRUNELVELI","MADURAI",2024-12-15,"Winter",FALSE,"Volvo AC Semi-Sleeper",175,12,"Phone","Semi-Sleeper","Adult",260,FALSE,0,260
"BK02686","SCH0062","CHENNAI KILAMBAKKAM KCBT","TRICHY",2024-11-25,"Festive",FALSE,"Volvo AC Sleeper",336,4,"Online","Sleeper","Senior",510,FALSE,0,510
"BK02687","SCH0433","CHENNAI KILAMBAKKAM KCBT","COIMBATORE",2025-01-17,"Winter",FALSE,"Volvo AC Semi-Sleeper",497,5,"Online","Seater","Adult",870,FALSE,0,870
"BK02688","SCH0258","THANJAVUR","TRICHY",2025-02-24,"Winter",FALSE,"Volvo AC Semi-Sleeper",77,5,"Online","Seater","Senior",120,FALSE,0,120
"BK02689","SCH0078","TIRUCHENDUR","MADURAI",2024-09-25,"Normal",FALSE,"Volvo AC Sleeper",195,11,"Counter","Sleeper","Senior",290,FALSE,0,290
"BK02690","SCH0169","CHENNAI KILAMBAKKAM KCBT","MADURAI",2025-02-19,"Winter",FALSE,"Volvo AC Seater",463,17,"Agent","Semi-Sleeper","Adult",615,FALSE,0,615
"BK02691","SCH0043","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2024-10-04,"Festive",FALSE,"Volvo AC Sleeper",480,14,"Counter","Sleeper","Child",360,FALSE,0,360
"BK02692","SCH0499","CHENNAI KILAMBAKKAM KCBT","THANJAVUR",2024-11-17,"Festive",FALSE,"Volvo AC Semi-Sleeper",347,3,"Online","Semi-Sleeper","Student",520,FALSE,0,520
"BK02693","SCH0413","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2024-09-25,"Normal",FALSE,"Volvo AC Seater",630,2,"Phone","Seater","Adult",1245,FALSE,0,1245
"BK02694","SCH0043","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2024-10-04,"Festive",FALSE,"Volvo AC Sleeper",480,3,"Counter","Seater","Student",780,FALSE,0,780
"BK02695","SCH0143","COIMBATORE","SALEM",2024-09-30,"Normal",FALSE,"Volvo AC Sleeper",165,3,"Phone","Semi-Sleeper","Adult",340,FALSE,0,340
"BK02696","SCH0366","NAGERCOIL","MADURAI",2024-10-18,"Festive",FALSE,"Volvo AC Sleeper",241,3,"Counter","Sleeper","Senior",465,FALSE,0,465
"BK02697","SCH0286","COIMBATORE","SALEM",2024-10-06,"Festive",FALSE,"Volvo AC Seater",165,1,"Online","Semi-Sleeper","Adult",400,FALSE,0,400
"BK02698","SCH0256","CHENNAI KILAMBAKKAM KCBT","COIMBATORE",2025-01-23,"Winter",FALSE,"Volvo AC Semi-Sleeper",497,21,"Online","Semi-Sleeper","Adult",745,FALSE,0,745
"BK02699","SCH0001","NAGERCOIL","MADURAI",2025-02-06,"Winter",FALSE,"Volvo AC Seater",241,1,"Online","Sleeper","Adult",535,FALSE,0,535
"BK02700","SCH0086","CHENNAI KILAMBAKKAM KCBT","SALEM",2024-12-19,"Winter",FALSE,"Volvo AC Semi-Sleeper",337,5,"Online","Sleeper","Adult",570,FALSE,0,570
"BK02701","SCH0153","MADURAI","TRICHY",2024-10-22,"Festive",FALSE,"Volvo AC Sleeper",135,21,"Counter","Sleeper","Adult",195,FALSE,0,195
"BK02702","SCH0450","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2024-11-14,"Festive",FALSE,"Volvo AC Semi-Sleeper",630,1,"Online","Seater","Adult",1360,FALSE,0,1360
"BK02703","SCH0487","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2025-01-10,"Winter",FALSE,"Volvo AC Semi-Sleeper",630,23,"Counter","Sleeper","Adult",945,FALSE,0,945
"BK02704","SCH0011","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2024-11-29,"Festive",FALSE,"Volvo AC Sleeper",631,2,"Online","Semi-Sleeper","Child",605,FALSE,0,605
"BK02705","SCH0481","NAGERCOIL","TIRUNELVELI",2024-10-06,"Festive",FALSE,"Volvo AC Semi-Sleeper",84,29,"Online","Semi-Sleeper","Adult",125,FALSE,0,125
"BK02706","SCH0361","MADURAI","TRICHY",2025-01-25,"Winter",FALSE,"Volvo AC Semi-Sleeper",135,4,"Counter","Sleeper","Adult",230,FALSE,0,230
"BK02707","SCH0289","CHENNAI KILAMBAKKAM KCBT","MADURAI",2025-02-19,"Winter",FALSE,"Volvo AC Seater",463,7,"Phone","Sleeper","Adult",750,FALSE,0,750
"BK02708","SCH0321","CHENNAI KILAMBAKKAM KCBT","SALEM",2025-01-19,"Winter",FALSE,"Volvo AC Seater",337,4,"Agent","Semi-Sleeper","Student",490,FALSE,0,490
"BK02709","SCH0189","TIRUCHENDUR","TRICHY",2024-09-26,"Normal",FALSE,"Volvo AC Semi-Sleeper",327,23,"Online","Sleeper","Adult",460,TRUE,345,115
"BK02710","SCH0493","TIRUNELVELI","MADURAI",2024-10-03,"Festive",FALSE,"Volvo AC Sleeper",175,3,"Counter","Semi-Sleeper","Adult",310,FALSE,0,310
"BK02711","SCH0297","TIRUCHENDUR","MADURAI",2024-12-16,"Winter",FALSE,"Volvo AC Semi-Sleeper",195,1,"Online","Sleeper","Adult",410,FALSE,0,410
"BK02712","SCH0232","TIRUCHENDUR","TRICHY",2025-02-08,"Winter",FALSE,"Volvo AC Sleeper",327,21,"Counter","Seater","Student",370,FALSE,0,370
"BK02713","SCH0198","CHENNAI KILAMBAKKAM KCBT","MADURAI",2024-09-25,"Normal",FALSE,"Volvo AC Sleeper",463,2,"Counter","Seater","Student",715,FALSE,0,715
"BK02714","SCH0401","TIRUCHENDUR","MADURAI",2025-01-12,"Winter",FALSE,"Volvo AC Sleeper",195,20,"Online","Seater","Adult",280,FALSE,0,280
"BK02715","SCH0485","TIRUPPUR","SALEM",2025-02-09,"Winter",FALSE,"Volvo AC Semi-Sleeper",132,2,"Phone","Semi-Sleeper","Adult",255,FALSE,0,255
"BK02716","SCH0084","TIRUPPUR","SALEM",2025-02-06,"Winter",FALSE,"Volvo AC Seater",132,13,"Phone","Sleeper","Student",180,FALSE,0,180
"BK02717","SCH0022","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2025-02-11,"Winter",FALSE,"Volvo AC Sleeper",630,12,"Counter","Sleeper","Adult",970,FALSE,0,970
"BK02718","SCH0363","TIRUCHENDUR","MADURAI",2024-09-03,"Normal",FALSE,"Volvo AC Sleeper",195,27,"Counter","Semi-Sleeper","Student",250,FALSE,0,250
"BK02719","SCH0102","TIRUNELVELI","MADURAI",2024-11-13,"Festive",FALSE,"Volvo AC Seater",175,9,"Online","Sleeper","Senior",245,FALSE,0,245
"BK02720","SCH0244","NAGERCOIL","MADURAI",2025-02-17,"Winter",FALSE,"Volvo AC Sleeper",241,8,"Online","Seater","Adult",415,FALSE,0,415
"BK02721","SCH0477","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2025-01-13,"Winter",FALSE,"Volvo AC Semi-Sleeper",630,4,"Agent","Sleeper","Student",930,FALSE,0,930
"BK02722","SCH0434","CHENNAI KILAMBAKKAM KCBT","SALEM",2024-10-13,"Festive",FALSE,"Volvo AC Sleeper",337,20,"Counter","Seater","Student",385,FALSE,0,385
"BK02723","SCH0159","TIRUNELVELI","TRICHY",2024-11-23,"Festive",FALSE,"Volvo AC Sleeper",315,16,"Online","Sleeper","Adult",450,FALSE,0,450
"BK02724","SCH0399","BENGALURU","CHENNAI KILAMBAKKAM KCBT",2024-12-19,"Winter",FALSE,"Volvo AC Sleeper",346,13,"Phone","Sleeper","Adult",675,FALSE,0,675
"BK02725","SCH0365","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2024-10-03,"Festive",FALSE,"Volvo AC Seater",630,9,"Counter","Sleeper","Adult",985,FALSE,0,985
"BK02726","SCH0095","CHENNAI KILAMBAKKAM KCBT","COIMBATORE",2025-02-12,"Winter",FALSE,"Volvo AC Sleeper",497,21,"Online","Sleeper","Senior",655,FALSE,0,655
"BK02727","SCH0467","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2024-10-17,"Festive",FALSE,"Volvo AC Semi-Sleeper",480,7,"Counter","Semi-Sleeper","Adult",780,FALSE,0,780
"BK02728","SCH0226","TIRUNELVELI","TRICHY",2024-12-02,"Winter",FALSE,"Volvo AC Semi-Sleeper",315,10,"Counter","Sleeper","Adult",485,FALSE,0,485
"BK02729","SCH0180","TIRUPPUR","SALEM",2025-01-03,"Winter",FALSE,"Volvo AC Seater",132,26,"Phone","Semi-Sleeper","Adult",185,FALSE,0,185
"BK02730","SCH0446","TIRUNELVELI","MADURAI",2024-11-09,"Festive",FALSE,"Volvo AC Sleeper",175,8,"Counter","Seater","Adult",255,FALSE,0,255
"BK02731","SCH0338","TIRUNELVELI","TRICHY",2024-10-01,"Festive",FALSE,"Volvo AC Sleeper",315,22,"Phone","Semi-Sleeper","Adult",460,TRUE,345,115
"BK02732","SCH0279","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2024-12-20,"Winter",FALSE,"Volvo AC Semi-Sleeper",480,0,"Counter","Seater","Adult",980,FALSE,0,980
"BK02733","SCH0303","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2024-11-15,"Festive",TRUE,"Volvo AC Sleeper",630,24,"Online","Sleeper","Adult",930,FALSE,0,930
"BK02734","SCH0044","TIRUNELVELI","TRICHY",2024-11-08,"Festive",FALSE,"Volvo AC Sleeper",315,25,"Counter","Semi-Sleeper","Adult",415,FALSE,0,415
"BK02735","SCH0243","MADURAI","TRICHY",2025-01-24,"Winter",FALSE,"Volvo AC Seater",135,18,"Online","Sleeper","Adult",195,FALSE,0,195
"BK02736","SCH0172","NAGERCOIL","TIRUNELVELI",2025-02-20,"Winter",FALSE,"Volvo AC Semi-Sleeper",84,5,"Phone","Semi-Sleeper","Senior",135,FALSE,0,135
"BK02737","SCH0219","NAGERCOIL","TRICHY",2024-09-26,"Normal",FALSE,"Volvo AC Semi-Sleeper",395,3,"Online","Sleeper","Adult",760,FALSE,0,760
"BK02738","SCH0400","MADURAI","TRICHY",2025-02-15,"Winter",FALSE,"Volvo AC Semi-Sleeper",135,15,"Online","Seater","Adult",180,FALSE,0,180
"BK02739","SCH0180","TIRUPPUR","SALEM",2025-01-03,"Winter",FALSE,"Volvo AC Seater",132,0,"Counter","Semi-Sleeper","Adult",285,FALSE,0,285
"BK02740","SCH0260","TIRUPPUR","SALEM",2025-01-19,"Winter",FALSE,"Volvo AC Sleeper",132,6,"Counter","Semi-Sleeper","Adult",225,FALSE,0,225
"BK02741","SCH0171","CHENNAI KILAMBAKKAM KCBT","THANJAVUR",2024-10-06,"Festive",FALSE,"Volvo AC Semi-Sleeper",347,10,"Counter","Sleeper","Adult",500,FALSE,0,500
"BK02742","SCH0432","CHENNAI KILAMBAKKAM KCBT","MADURAI",2025-01-15,"Winter",TRUE,"Volvo AC Seater",463,3,"Online","Semi-Sleeper","Adult",820,FALSE,0,820
"BK02743","SCH0345","COIMBATORE","SALEM",2025-02-25,"Winter",FALSE,"Volvo AC Semi-Sleeper",165,8,"Online","Seater","Adult",295,FALSE,0,295
"BK02744","SCH0467","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2024-10-17,"Festive",FALSE,"Volvo AC Semi-Sleeper",480,7,"Phone","Semi-Sleeper","Adult",815,FALSE,0,815
"BK02745","SCH0491","MADURAI","TRICHY",2024-10-18,"Festive",FALSE,"Volvo AC Semi-Sleeper",135,24,"Phone","Sleeper","Senior",180,TRUE,135,45
"BK02746","SCH0134","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2024-10-24,"Festive",TRUE,"Volvo AC Semi-Sleeper",631,18,"Phone","Semi-Sleeper","Student",725,FALSE,0,725
"BK02747","SCH0289","CHENNAI KILAMBAKKAM KCBT","MADURAI",2025-02-19,"Winter",FALSE,"Volvo AC Seater",463,1,"Online","Semi-Sleeper","Child",500,FALSE,0,500
"BK02748","SCH0295","BENGALURU","CHENNAI KILAMBAKKAM KCBT",2024-10-09,"Festive",FALSE,"Volvo AC Sleeper",346,7,"Online","Sleeper","Adult",695,FALSE,0,695
"BK02749","SCH0267","CHENNAI KILAMBAKKAM KCBT","COIMBATORE",2024-09-13,"Normal",FALSE,"Volvo AC Semi-Sleeper",497,1,"Counter","Semi-Sleeper","Adult",1100,FALSE,0,1100
"BK02750","SCH0365","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2024-10-03,"Festive",FALSE,"Volvo AC Seater",630,3,"Online","Sleeper","Adult",1250,FALSE,0,1250
"BK02751","SCH0273","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2024-11-19,"Festive",FALSE,"Volvo AC Seater",480,10,"Online","Sleeper","Child",350,FALSE,0,350
"BK02752","SCH0074","CHENNAI KILAMBAKKAM KCBT","THANJAVUR",2024-10-22,"Festive",FALSE,"Volvo AC Sleeper",347,10,"Online","Semi-Sleeper","Adult",535,FALSE,0,535
